gene,class,source,mean_lfc,padj,n_studies,direction_concordance,signature,compound_label,compound_z,spaceflight_dir,compound_dir,reversed,reversed_z1.5,reversed_z2,reversed_z3,concordant_z1.5,reversal_score
ABHD5,C6_oncogenic,MSigDB_C6,-0.108954398021914,0.000738190170250612,23,0.608695652173913,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.136193813731075,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.014838914989378
SOWAHC,C6_oncogenic,MSigDB_C6,-0.198111042016187,0.000738690714672614,23,0.739130434782609,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,1.91560079745065,down,up,TRUE,TRUE,FALSE,FALSE,FALSE,0.379501670069987
CYFIP2,C6_oncogenic,MSigDB_C6,-0.160567562752542,0.000757025392521265,23,0.478260869565217,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.158804847630936,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0254989073373882
CSDC2,C6_oncogenic,MSigDB_C6,-0.38665955008748,0.000757999992752727,17,0.647058823529412,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-2.82445982103726,down,down,FALSE,FALSE,FALSE,FALSE,TRUE,-1.09210436364243
GOLGA2,C6_oncogenic,MSigDB_C6,0.0887797875121018,0.000757999992752727,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.198524610361785,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0176249727238421
SPTBN2,C6_oncogenic,MSigDB_C6,0.182191224086039,0.000757999992752727,23,0.695652173913043,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.277450980070122,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0505491336828467
ANKS1A,C6_oncogenic,MSigDB_C6,0.217013908796454,0.000760709863373986,10,0.6,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.428784133046787,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0930521207423821
TIAM1,C6_oncogenic,MSigDB_C6,-0.253928851552825,0.000771374045580326,23,0.521739130434783,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.390649288857369,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0991971252794794
EHD3,C6_oncogenic,MSigDB_C6,-0.122164740225738,0.000772707928472769,22,0.636363636363636,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.403708017677277,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0493188851065921
MRPL9,C6_oncogenic,MSigDB_C6,-0.0841598788350081,0.000777778940576007,23,0.695652173913043,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.0705383766732081,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.00593650123403536
PLK2,C6_oncogenic,MSigDB_C6,-0.174827663309647,0.000778047652565991,23,0.434782608695652,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-2.81056811627542,down,down,FALSE,FALSE,FALSE,FALSE,TRUE,-0.491365056341028
CCND2,oncogene,Curated,-0.0532611064981605,0.000799589825320599,23,0.608695652173913,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,1.1971246757028,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0637601848441827
QPRT,C6_oncogenic,MSigDB_C6,0.242950652842535,0.00080464231986711,22,0.681818181818182,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.901666745450039,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.219060524453491
MRS2,C6_oncogenic,MSigDB_C6,0.103893853740704,0.000807919317729711,23,0.608695652173913,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.0690118469772524,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.00716990673623051
SERTAD1,C6_oncogenic,MSigDB_C6,-0.222452793040824,0.000824453725336897,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.89671381572045,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.199476492865309
FN3KRP,C6_oncogenic,MSigDB_C6,-0.0846809985748588,0.000828505765035919,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-1.40858330736727,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.119280241043738
ATIC,C6_oncogenic,MSigDB_C6,-0.14122956392767,0.000832272714848467,23,0.739130434782609,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.267081763413329,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0377198409798976
MSS51,C6_oncogenic,MSigDB_C6,0.255907233472336,0.000836811213120118,23,0.565217391304348,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.687904848248966,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.1760398266076
IFI35,C6_oncogenic,MSigDB_C6,-0.342724310775228,0.000851424860954185,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.956340567626156,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.327761161906065
RBM15B,C6_oncogenic,MSigDB_C6,-0.13048946313054,0.000854408049448086,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.181822593152724,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0237259325655015
TJP2,C6_oncogenic,MSigDB_C6,0.176229399266919,0.000867353764461259,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.4394735990692,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.0774481683576359
SLC35E4,C6_oncogenic,MSigDB_C6,-0.203567257001497,0.000881456560323545,23,0.608695652173913,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.597633251802166,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.121658561762252
IQGAP1,C6_oncogenic,MSigDB_C6,-0.204317569333875,0.000887369623333469,23,0.695652173913043,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.164506808217347,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0336116311938422
SNAI2,C6_oncogenic,MSigDB_C6,-0.311978318215617,0.000892159042733747,23,0.608695652173913,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.957006563665317,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.298565298253612
TWF2,C6_oncogenic,MSigDB_C6,-0.138951368028115,0.000903835409071019,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.2575512005956,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0357870916600421
HRG,C6_oncogenic,MSigDB_C6,0.963393215040242,0.00092732354996594,8,0.875,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.430619299941467,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.414855711828988
SRGN,C6_oncogenic,MSigDB_C6,-0.342086365657082,0.000930525530902308,21,0.666666666666667,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.977998111772166,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.334559819675629
FAM167A,C6_oncogenic,MSigDB_C6,-0.408963703086025,0.000936501413919949,23,0.608695652173913,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-1.46203919261474,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.597920962268624
SLC25A42,C6_oncogenic,MSigDB_C6,0.171830874955701,0.000939007813687583,23,0.521739130434783,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-1.62525315111946,up,down,TRUE,TRUE,FALSE,FALSE,FALSE,0.279268670981366
TRAK2,C6_oncogenic,MSigDB_C6,-0.0605860415713522,0.000941851196880108,23,0.608695652173913,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,1.19196522208769,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0722164544970107
FCGBP,C6_oncogenic,MSigDB_C6,0.35519163135351,0.00095967866328636,18,0.777777777777778,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.68128052461602,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.241985140947739
SMPDL3A,C6_oncogenic,MSigDB_C6,-0.138952182722,0.000961003768725606,23,0.521739130434783,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.341275017290035,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0474209085609387
DDX43,C6_oncogenic,MSigDB_C6,0.594837783553203,0.000963337038460234,9,0.666666666666667,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.750234446694131,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.446267795416801
CHRNA9,C6_oncogenic,MSigDB_C6,-0.669356473638262,0.000970950870889473,11,0.636363636363636,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.47877623463694,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.320471972078387
HSD17B4,C6_oncogenic,MSigDB_C6,-0.0618847686045751,0.000976194404130579,23,0.608695652173913,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.0286260103940811,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.00177151402930987
ITPKB,C6_oncogenic,MSigDB_C6,-0.126605143286711,0.000982612859203277,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.276730990455222,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0350355666984568
ST3GAL5,C6_oncogenic,MSigDB_C6,0.0875141959345575,0.000986162530479671,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-1.55100703323918,up,down,TRUE,TRUE,FALSE,FALSE,FALSE,0.13573513340277
DOCK10,C6_oncogenic,MSigDB_C6,-0.197556226566881,0.000991053120933995,21,0.571428571428571,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.716857364834011,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.141619635983285
ZNF483,C6_oncogenic,MSigDB_C6,0.442786948419788,0.000991759465393696,10,0.7,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.839176576323857,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.371576435415806
BMP2,C6_oncogenic,MSigDB_C6,-0.270558972279066,0.00100771219340773,23,0.565217391304348,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,3.09745864433718,down,up,TRUE,TRUE,TRUE,TRUE,FALSE,0.838045227488778
IFI27,C6_oncogenic,MSigDB_C6,-0.522277764512994,0.00100771219340773,23,0.695652173913043,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.272135854438822,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.142130505700141
HOXA3,C6_oncogenic,MSigDB_C6,0.243333591116153,0.00102743673995084,17,0.705882352941177,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.214119930379897,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.0521025715888809
CLU,C6_oncogenic,MSigDB_C6,-0.277558421169426,0.00103754915988778,23,0.739130434782609,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.066350035781812,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0184160111761347
RAMP2,C6_oncogenic,MSigDB_C6,-0.304813659570276,0.00103801348889555,21,0.714285714285714,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-2.73044457680374,down,down,FALSE,FALSE,FALSE,FALSE,TRUE,-0.83227680370936
PANX1,C6_oncogenic,MSigDB_C6,-0.173481012224795,0.00107628119572979,23,0.739130434782609,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.79425695390965,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.137788500330828
CALM3,C6_oncogenic,MSigDB_C6,-0.0932253654862867,0.00108663001276629,23,0.608695652173913,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.161823712330159,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0150860747263268
SAMD9,C6_oncogenic,MSigDB_C6,-0.77958386165014,0.00110872431596683,9,0.666666666666667,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.177608688617246,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.13846086733485
HEY1,C6_oncogenic,MSigDB_C6,-0.303894029997857,0.00114687317665819,22,0.727272727272727,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,1.67237358430473,down,up,TRUE,TRUE,FALSE,FALSE,FALSE,0.508224348196324
PPP1R15A,C6_oncogenic,MSigDB_C6,-0.151280773378843,0.00115186555822857,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,1.33699319796696,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.202261364990694
NDRG4,C6_oncogenic,MSigDB_C6,0.22968632502972,0.00115818768076751,20,0.8,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.738553738054041,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.169635693930595
SYNE1,C6_oncogenic,MSigDB_C6,0.176552583510824,0.00115964685875493,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.793179514069241,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.140037892396784
PNRC2,C6_oncogenic,MSigDB_C6,-0.0839799598167686,0.0011726207795596,23,0.695652173913043,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.245723931288938,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0206358858756634
GADD45GIP1,C6_oncogenic,MSigDB_C6,-0.0984690277335387,0.00120661282123292,23,0.608695652173913,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.024524570235898,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.00241491058671176
PARVB,C6_oncogenic,MSigDB_C6,0.150512250255528,0.00120661282123292,23,0.652173913043478,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.4295872092323,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0646581375425458
LPO,C6_oncogenic,MSigDB_C6,0.904890247876704,0.00120881984533962,9,0.777777777777778,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,2.92791685921656,up,up,FALSE,FALSE,FALSE,FALSE,TRUE,-2.64944341249886
ELOVL1,C6_oncogenic,MSigDB_C6,-0.247802858208039,0.00122514162357467,23,0.826086956521739,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.332736745462409,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0824531165564257
HERC5,C6_oncogenic,MSigDB_C6,-0.839836816615357,0.00122590306615348,8,0.75,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.170620460379753,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.143293344294779
ZBTB17,C6_oncogenic,MSigDB_C6,-0.121923562560065,0.00124386239212217,23,0.521739130434783,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.767161308261046,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0935350397614269
BAG6,C6_oncogenic,MSigDB_C6,0.0736221403658427,0.0012463443958173,23,0.608695652173913,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.0537311614820108,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.00395580311264836
EPHA4,C6_oncogenic,MSigDB_C6,-0.115606318359859,0.0012463443958173,23,0.434782608695652,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.288474566149079,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0333494825329526
HPSE,C6_oncogenic,MSigDB_C6,-0.459410162048134,0.00126016280243751,22,0.727272727272727,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.476432042746858,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.218877721963258
LRRC15,C6_oncogenic,MSigDB_C6,-0.547523925113235,0.00126504238128492,13,0.615384615384615,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.537388094497724,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.294232838808516
SEMA4G,C6_oncogenic,MSigDB_C6,0.185016113079855,0.00126943927909466,22,0.727272727272727,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,-0.673792649334137,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.12466249700158
RNMT,C6_oncogenic,MSigDB_C6,0.127915082195104,0.0012815142024152,23,0.565217391304348,"Licochalcone A suppresses the proliferation of sarcoma HT-1080 cells, as a selective R132C mutant IDH1 inhibitor GSE137934_1",licochalcone_A,0.328734410065892,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0420500890839376
